RegionName,FuelType,FuelCostTotal,PLCO2RTA,ORISCode,DIVISIONCE,UNITID,Capacity,OBJECTID,UniqueID,StateName,CountyName,CountyCode,HeatRate,PlantType,FossilUnit,NERC,SUBRGN,FIPSCNTY,LAT,LON,PLNOXRTA,PLSO2RTA,PLN2ORTA,PLCH4RTA,PRMVR,FUELU1,pm.mmbtu,pm.mwh,generationCO2,g
NENGREST,Oil,118.2,2641,1597,NENG,UN1,3,14372,1597_G_UN1,Massachusetts,Dukes,7,10745,Combustion Turbine,Fossil,NPCC,NEWE,7,41.4508,-70.5547,23.562,2.125,19.402571,97.012855,IC,DFO,2.06E-06,0.022176122,2641,1092
NENGREST,Oil,118.2,2641,1597,NENG,UN2,3,14373,1597_G_UN2,Massachusetts,Dukes,7,10745,Combustion Turbine,Fossil,NPCC,NEWE,7,41.4508,-70.5547,23.562,2.125,19.402571,97.012855,IC,DFO,2.06E-06,0.022176122,2641,1092
NENGREST,Oil,118.2,2641,1597,NENG,UN3,3,14371,1597_G_UN3,Massachusetts,Dukes,7,10745,Combustion Turbine,Fossil,NPCC,NEWE,7,41.4508,-70.5547,23.562,2.125,19.402571,97.012855,IC,DFO,2.06E-06,0.022176122,2641,1092
NENGREST,Oil,122,1986,9038,NENG,7,3,14510,9038_G_7,Massachusetts,MIDDLESEX,17,11087,Combustion Turbine,Fossil,NPCC,NEWE,17,42.388611,-71.56,12.541,1.137,11.07935,58.908865,IC,DFO,2.06E-06,0.022881961,1986,3254
NENGREST,Oil,125.5,2073,6586,NENG,1,2,14440,6586_G_1,Massachusetts,Essex,9,11411,Combustion Turbine,Fossil,NPCC,NEWE,9,42.5139,-70.8547,19.497,1.669,15.229883,76.149415,IC,DFO,2.06E-06,0.02355065,2073,2720
NENGREST,Oil,125.9,1819,6567,NENG,22,1,14429,6567_G_22,Rhode Island,Washington,9,11443,Combustion Turbine,Fossil,NPCC,NEWE,9,41.175556,-71.5711,16.757,1.465,13.366145,66.830725,IC,DFO,2.06E-06,0.023616693,1819,2708
NENGREST,Oil,125.9,1819,6567,NENG,23,1,14428,6567_G_23,Rhode Island,Washington,9,11443,Combustion Turbine,Fossil,NPCC,NEWE,9,41.175556,-71.5711,16.757,1.465,13.366145,66.830725,IC,DFO,2.06E-06,0.023616693,1819,2708
NENGREST,Oil,125.9,1819,6567,NENG,24,2,14430,6567_G_24,Rhode Island,Washington,9,11443,Combustion Turbine,Fossil,NPCC,NEWE,9,41.175556,-71.5711,16.757,1.465,13.366145,66.830725,IC,DFO,2.06E-06,0.023616693,1819,2708
NENGREST,Oil,125.9,1819,6567,NENG,25,2,14431,6567_G_25,Rhode Island,Washington,9,11444,Combustion Turbine,Fossil,NPCC,NEWE,9,41.175556,-71.5711,16.757,1.465,13.366145,66.830725,IC,DFO,2.06E-06,0.023618757,1819,2708
NENGREST,Oil,126.6,2073,6586,NENG,2,2,14441,6586_G_2,Massachusetts,Essex,9,11509,Combustion Turbine,Fossil,NPCC,NEWE,9,42.5139,-70.8547,19.497,1.669,15.229883,76.149415,IC,DFO,2.06E-06,0.023752907,2073,2721
NENGREST,Oil,128.4,1575.5,57103,NENG,1,3,14589,57103_G_1,Massachusetts,WORCESTER,27,11675,O/G Steam,Fossil,NPCC,NEWE,27,42.561007,-71.848805,2.6765,0.540375,5.1196655,34.92577713,ST,NG,3.38E-06,0.039469236,1575.5,4732
NENGREST,Oil,132.2,1064,1595,NENG,JET1,20,14370,1595_G_JET1,Massachusetts,Middlesex,17,12019,Combustion Turbine,Fossil,NPCC,NEWE,17,42.3633,-71.0792,0.044,0.002,1.837206,18.169881,CT,DFO,2.06E-06,0.024805473,1064,1091
NENGREST,Oil,134.2,859,1587,NENG,GT1,16,14365,1587_G_GT1,Massachusetts,Suffolk,25,12201,Combustion Turbine,Fossil,NPCC,NEWE,25,42.3392,-71.0353,1.814,5.136111111,17.760493,88.802463,CT,DFO,2.06E-06,0.025181095,859,1084
NENGREST,Oil,140.5,1358,6081,NENG,EDSI,1,14418,6081_G_EDSI,Massachusetts,Hampden,13,12774,Combustion Turbine,Fossil,NPCC,NEWE,13,42.1978,-72.5106,1.082,1.582208955,7.045102,39.968922,CT,DFO,2.06E-06,0.026363684,1358,2547
NENGREST,Oil,140.5,1533,1670,NENG,4,1,14380,1670_G_4,Massachusetts,ESSEX,9,12774,Combustion Turbine,Fossil,NPCC,NEWE,9,42.6986,-70.8697,16.57,1.514,13.936135,70.22026,IC,DFO,2.06E-06,0.026363684,1533,1115
NENGREST,Oil,140.5,2498,6125,NENG,1,3,14425,6125_G_1,Massachusetts,Worcester,27,12774,Combustion Turbine,Fossil,NPCC,NEWE,27,42.2747,-71.7172,22.29,2.01,18.35008,91.750402,IC,DFO,2.06E-06,0.026363684,2498,2587
NENGREST,Oil,140.5,2498,6125,NENG,2,3,14424,6125_G_2,Massachusetts,Worcester,27,12774,Combustion Turbine,Fossil,NPCC,NEWE,27,42.2747,-71.7172,22.29,2.01,18.35008,91.750402,IC,DFO,2.06E-06,0.026363684,2498,2587
NENGREST,Oil,140.5,2498,6125,NENG,3,3,14422,6125_G_3,Massachusetts,Worcester,27,12774,Combustion Turbine,Fossil,NPCC,NEWE,27,42.2747,-71.7172,22.29,2.01,18.35008,91.750402,IC,DFO,2.06E-06,0.026363684,2498,2587
NENGREST,Oil,140.5,2498,6125,NENG,4,3,14423,6125_G_4,Massachusetts,Worcester,27,12774,Combustion Turbine,Fossil,NPCC,NEWE,27,42.2747,-71.7172,22.29,2.01,18.35008,91.750402,IC,DFO,2.06E-06,0.026363684,2498,2587
NENGREST,Oil,140.5,2498,6125,NENG,5,3,14421,6125_G_5,Massachusetts,Worcester,27,12774,Combustion Turbine,Fossil,NPCC,NEWE,27,42.2747,-71.7172,22.29,2.01,18.35008,91.750402,IC,DFO,2.06E-06,0.026363684,2498,2587
NENGREST,Oil,142.1,1123,1643,NENG,WOOD,17,14378,1643_G_WOOD,Massachusetts,Hampden,13,12920,Combustion Turbine,Fossil,NPCC,NEWE,3,42.336215,-73.235486,3.744,1.582208955,16.63828,83.191398,CT,DFO,2.06E-06,0.026665007,1123,1108
NENGREST,Oil,145.4,2230,54803,NENG,B,2,14525,54803_G_B,New Hampshire,Grafton,9,13216,Combustion Turbine,Fossil,NPCC,NEWE,9,43.7644,-71.6881,46.88885789,1.548,16.382581,81.912908,IC,DFO,2.06E-06,0.027275908,2230,3909
NENGREST,Oil,148.8,1358,6081,NENG,1,65,14420,6081_G_1,Massachusetts,Hampden,13,13524,Combustion Turbine,Fossil,NPCC,NEWE,13,42.1978,-72.5106,1.082,0.337066667,7.045102,39.968922,CT,DFO,2.06E-06,0.027911575,1358,2548
NENGREST,Oil,148.8,1358,6081,NENG,2,65,14419,6081_G_2,Massachusetts,Hampden,13,13526,Combustion Turbine,Fossil,NPCC,NEWE,13,42.1978,-72.5106,1.082,0.337066667,7.045102,39.968922,CT,DFO,2.06E-06,0.027915703,1358,2548
NENGREST,Oil,149.6,1254,1660,NENG,IC1,2,14379,1660_G_IC1,Massachusetts,Norfolk,21,13600,Combustion Turbine,Fossil,NPCC,NEWE,21,42.235,-70.9672,0.312,0.005,4.239127,29.15349,CT,DFO,2.06E-06,0.028068428,1254,1111
NENGREST,Oil,155.1,3844,10176,NENG,NO.6,50,14511,10176_G_NO.6,Massachusetts,Suffolk,25,14096,Combustion Turbine,Fossil,NPCC,NEWE,25,42.339387,-71.031407,2.048,0.337066667,16.269267,81.346337,CT,DFO,2.06E-06,0.0290921,3844,3303
NENGREST,Oil,159.5,1425,1682,NENG,8,26,14383,1682_B_8,Massachusetts,Bristol,5,14500,O/G Steam,Fossil,NPCC,NEWE,5,41.8653,-71.1061,0.773,0.192,3.087807,25.779236,ST,RFO,1.64E-05,0.238054017,1425,1120
NENGREST,Oil,161.2,662,1631,NENG,DORE,17,14376,1631_G_DORE,Massachusetts,Berkshire,3,14659,Combustion Turbine,Fossil,NPCC,NEWE,3,42.4433,-73.2058,2.207,1.81822807,16.783442,83.917209,CT,DFO,2.06E-06,0.030254051,662,1104
NENGREST,Oil,168.1,2545,3734,NENG,GT1,35,14395,3734_G_GT1,Vermont,Washington,23,15282,Combustion Turbine,Fossil,NPCC,NEWE,23,44.251,-72.6027,6.038955224,1.81822807,18.790165,93.950822,CT,DFO,2.06E-06,0.031539832,2545,2291
NENGREST,Oil,168.1,3840,1592,NENG,GT1,36,14369,1592_G_GT1,Massachusetts,Norfolk,21,15279,Combustion Turbine,Fossil,NPCC,NEWE,21,42.140028,-71.446441,5.787,1.81822807,18.842493,94.212463,CT,DFO,2.06E-06,0.031533641,3840,1089
NENGREST,Oil,168.1,3840,1592,NENG,GT2,35,14368,1592_G_GT2,Massachusetts,Norfolk,21,15278,Combustion Turbine,Fossil,NPCC,NEWE,21,42.140028,-71.446441,5.787,1.81822807,18.842493,94.212463,CT,DFO,2.06E-06,0.031531577,3840,1089
NENGREST,Oil,168.1,3840,1592,NENG,GT3,36,14367,1592_G_GT3,Massachusetts,Norfolk,21,15278,Combustion Turbine,Fossil,NPCC,NEWE,21,42.140028,-71.446441,5.787,1.81822807,18.842493,94.212463,CT,DFO,2.06E-06,0.031531577,3840,1089
NENGREST,Oil,171.1,2494,1615,NENG,12,3,14375,1615_G_12,Massachusetts,Nantucket,19,15554,Combustion Turbine,Fossil,NPCC,NEWE,19,41.2583,-70.0517,6.113,3.499,18.321632,91.608157,GT,DFO,2.06E-06,0.032101201,2494,1095
NENGREST,Oil,171.5,2494,1615,NENG,13,3,14374,1615_G_13,Massachusetts,Nantucket,19,15593,Combustion Turbine,Fossil,NPCC,NEWE,19,41.2583,-70.0517,6.113,3.499,18.321632,91.608157,GT,DFO,2.06E-06,0.032181691,2494,1096
NENGREST,Oil,173.6,1533,1670,NENG,8,1,14382,1670_G_8,Massachusetts,ESSEX,9,15784,Combustion Turbine,Fossil,NPCC,NEWE,9,42.6986,-70.8697,16.57,1.514,13.936135,70.22026,IC,DFO,2.06E-06,0.032575888,1533,1116
NENGREST,Oil,173.8,1533,1670,NENG,7,1,14381,1670_G_7,Massachusetts,ESSEX,9,15799,Combustion Turbine,Fossil,NPCC,NEWE,9,42.6986,-70.8697,16.57,1.514,13.936135,70.22026,IC,DFO,2.06E-06,0.032606845,1533,1117
NENGREST,Oil,188.7,1002,1588,NENG,GT1,9,14366,1588_G_GT1,Massachusetts,Suffolk,25,17159,Combustion Turbine,Fossil,NPCC,NEWE,17,42.3908,-71.0675,0.129,0.449,2.71268,20.6369,CT,DFO,2.06E-06,0.035413688,1002,1087
NENGREST,Oil,195.2,2079,2364,NENG,GT1,17,14386,2364_G_GT1,New Hampshire,Merrimack,13,17742,Combustion Turbine,Fossil,NPCC,NEWE,13,43.1411,-71.4692,1.32,0.821,34.487317,237.009429,CT,DFO,2.06E-06,0.036616916,2079,1700
NENGREST,Oil,195.3,2079,2364,NENG,GT2,17,14385,2364_G_GT2,New Hampshire,Merrimack,13,17759,Combustion Turbine,Fossil,NPCC,NEWE,13,43.1411,-71.4692,1.32,0.821,34.487317,237.009429,CT,DFO,2.06E-06,0.036652001,2079,1701
NENGREST,Oil,203,492,1586,NENG,GT2,10,14363,1586_G_GT2,Massachusetts,Norfolk,21,18456,Combustion Turbine,Fossil,NPCC,NEWE,21,42.2672,-71.3983,0.775,0.835377358,18.53325,92.666249,CT,DFO,2.06E-06,0.038090508,492,1082
NENGREST,Oil,203,492,1586,NENG,GT3,9,14364,1586_G_GT3,Massachusetts,Norfolk,21,18455,Combustion Turbine,Fossil,NPCC,NEWE,21,42.2672,-71.3983,0.775,0.835377358,18.53325,92.666249,CT,DFO,2.06E-06,0.038088444,492,1082
NENGREST,Oil,203.1,492,1586,NENG,GT1,10,14362,1586_G_GT1,Massachusetts,Norfolk,21,18460,Combustion Turbine,Fossil,NPCC,NEWE,21,42.2672,-71.3983,0.775,0.835377358,18.53325,92.666249,CT,DFO,2.06E-06,0.038098764,492,1083
NENGREST,Oil,205.4,3820,3754,NENG,GT1,18,14403,3754_G_GT1,Vermont,Chittenden,7,18677,Combustion Turbine,Fossil,NPCC,NEWE,7,44.4814,-73.2239,2.545555556,4.061111111,25.145456,125.727281,CT,DFO,2.06E-06,0.03854662,3820,2296
NENGREST,Oil,216.7,4289,3723,NENG,GT5,10,14394,3723_G_GT5,Vermont,Rutland,21,19701,Combustion Turbine,Fossil,NPCC,NEWE,21,43.603,-72.9923,10.522,6.016,31.512406,157.562029,GT,DFO,2.06E-06,0.040660008,4289,2290
NENGREST,Oil,235,4096,3708,NENG,GT4,9,14393,3708_G_GT4,Vermont,WINDSOR,27,21360,Combustion Turbine,Fossil,NPCC,NEWE,27,43.4011,-72.4203,10.05,5.744,30.091762,150.458809,GT,DFO,2.06E-06,0.044083943,4096,2289
NENGREST,Oil,256.2,5369,3735,NENG,GT1,8,14396,3735_G_GT1,Vermont,Chittenden,7,23291,Combustion Turbine,Fossil,NPCC,NEWE,7,44.4906,-73.1703,13.887,7.525,39.446591,197.232954,GT,DFO,2.06E-06,0.048069247,5369,2292
NENGREST,Oil,275,146,2369,NENG,GT1,18,14387,2369_G_GT1,New Hampshire,Carroll,3,25000,Combustion Turbine,Fossil,NPCC,NEWE,3,43.8478,-71.2069,0.288,4.1263,16.880736,84.403681,CT,DFO,2.06E-06,0.051596375,146,1706
NENGREST,Oil,275,356,2362,NENG,GT1,14,14384,2362_G_GT1,New Hampshire,Coos,7,25000,Combustion Turbine,Fossil,NPCC,NEWE,7,44.595117,-71.494398,0.564,4.1263,19.849987,99.249934,CT,DFO,2.06E-06,0.051596375,356,1697
NENGREST,Oil,275,1033,52026,NENG,GEN3,21,14521,52026_G_GEN3,Massachusetts,Bristol,5,25000,Combustion Turbine,Fossil,NPCC,NEWE,5,41.6731,-70.9994,0.143,0.012,2.59747,21.819516,CT,DFO,2.06E-06,0.051596375,1033,3721
NENGREST,Oil,275,5727.88,3753,NENG,IC3,1,14402,3753_G_IC3,Vermont,Orleans,19,25000,Combustion Turbine,Fossil,NPCC,NEWE,19,44.887379,-72.055357,49.39638298,4.80842,41.25231402,210.2314302,IC,DFO,2.06E-06,0.051596375,5727.88,2295
NENGREST,Oil,275,5727.88,3753,NENG,IC4,1,14401,3753_G_IC4,Vermont,Orleans,19,25000,Combustion Turbine,Fossil,NPCC,NEWE,19,44.887379,-72.055357,49.39638298,4.80842,41.25231402,210.2314302,IC,DFO,2.06E-06,0.051596375,5727.88,2295
NENGREST,Oil,275,12038.09091,7337,NENG,1,3,14443,7337_G_1,Vermont,Rutland,21,25000,Combustion Turbine,Fossil,NPCC,NEWE,21,43.7089,-73.0631,14.39988462,6.490618182,48.14312148,300.2121637,GT,DFO,2.06E-06,0.051596375,12038.09091,2845
NENGREST,Oil,275,12038.09091,7337,NENG,2,3,14444,7337_G_2,Vermont,Rutland,21,25000,Combustion Turbine,Fossil,NPCC,NEWE,21,43.7089,-73.0631,14.39988462,6.490618182,48.14312148,300.2121637,GT,DFO,2.06E-06,0.051596375,12038.09091,2845
NENGREST,Pumps,0.01,0,547,NENG,1,270,623,547_G_1,Massachusetts,Franklin,11,0,Pumped Storage,Non-Fossil,NPCC,NEWE,11,42.610683,-72.471643,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Pumps,0.01,0,547,NENG,2,270,622,547_G_2,Massachusetts,Franklin,11,0,Pumped Storage,Non-Fossil,NPCC,NEWE,11,42.610683,-72.471643,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Pumps,0.01,0,547,NENG,3,270,624,547_G_3,Massachusetts,Franklin,11,0,Pumped Storage,Non-Fossil,NPCC,NEWE,11,42.610683,-72.471643,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Pumps,0.01,0,547,NENG,4,270,621,547_G_4,Massachusetts,Franklin,11,0,Pumped Storage,Non-Fossil,NPCC,NEWE,11,42.610683,-72.471643,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Pumps,0.01,0,8005,NENG,GEN1,300,3935,8005_G_GEN1,Massachusetts,Berkshire,3,0,Pumped Storage,Non-Fossil,NPCC,NEWE,3,42.6839,-72.9599,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Pumps,0.01,0,8005,NENG,GEN2,300,3934,8005_G_GEN2,Massachusetts,Berkshire,3,0,Pumped Storage,Non-Fossil,NPCC,NEWE,3,42.6839,-72.9599,0,0,0,0,PS,WAT,0,0,0,276
NENGREST,Solar,0.01,0,57265,NENG,1,1,7558,57265_G_1,Massachusetts,Suffolk,25,0,Solar PV,Non-Fossil,NPCC,NEWE,25,42.300802,-71.047171,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57269,NENG,1,1,7564,57269_G_1,Massachusetts,ESSEX,9,0,Solar PV,Non-Fossil,NPCC,NEWE,9,42.781056,-71.092562,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57270,NENG,1,1,7565,57270_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.105237,-71.702979,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57473,NENG,DSMA,2,7848,57473_G_DSMA,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.715804,-70.974448,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57481,NENG,1,2,7852,57481_G_01,Vermont,Chittenden,7,0,Solar PV,Non-Fossil,NPCC,NEWE,7,44.436111,-73.145277,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57674,NENG,1,2,8043,57674_G_1,Massachusetts,Hampden,13,0,Solar PV,Non-Fossil,NPCC,NEWE,13,42.151389,-72.498889,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57676,NENG,1,2,8045,57676_G_1,Massachusetts,Berkshire,3,0,Solar PV,Non-Fossil,NPCC,NEWE,3,42.4525,-73.2403,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57838,NENG,D2MA,2,8214,57838_G_D2MA,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.680556,-71.030833,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57931,NENG,PV1,3,8285,57931_G_PV1,Massachusetts,Hampden,13,0,Solar PV,Non-Fossil,NPCC,NEWE,13,42.190909,-72.682421,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57934,NENG,DOMA,2,8287,57934_G_DOMA,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.06,-71.73,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57941,NENG,PV1,2,8291,57941_G_PV1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.043889,-71.6175,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57942,NENG,PV1,1,8292,57942_G_PV1,Massachusetts,Norfolk,21,0,Solar PV,Non-Fossil,NPCC,NEWE,21,42.127778,-71.340278,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57989,NENG,GSMA,3,8325,57989_G_GSMA,Massachusetts,Essex,9,0,Solar PV,Non-Fossil,NPCC,NEWE,9,42.751111,-71.037222,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57990,NENG,SSMA,2,8326,57990_G_SSMA,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.266111,-71.695833,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,57992,NENG,BSMA,1,8328,57992_G_BSMA,Massachusetts,Norfolk,21,0,Solar PV,Non-Fossil,NPCC,NEWE,21,42.293333,-71.033889,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58032,NENG,PSMA,2,8386,58032_G_PSMA,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.853333,-71.065,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58097,NENG,1,4,8426,58097_G_1,Massachusetts,Barnstable,1,0,Solar PV,Non-Fossil,NPCC,NEWE,1,41.669444,-70.531944,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58144,NENG,SVEP1,2,8460,58144_G_SVEP1,Vermont,Bennington,3,0,Solar PV,Non-Fossil,NPCC,NEWE,3,42.753611,-73.226111,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58145,NENG,WTS,2,8461,58145_G_WTS_1,Vermont,Orange,17,0,Solar PV,Non-Fossil,NPCC,NEWE,17,44.113056,-72.605833,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58174,NENG,WSMA,2,8475,58174_G_WSMA,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.264167,-71.98,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58210,NENG,1,2,8485,58210_G_1,Massachusetts,Franklin,11,0,Solar PV,Non-Fossil,NPCC,NEWE,11,42.610833,-72.474167,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58214,NENG,WGRI,2,8487,58214_G_WGRI,Rhode Island,Kent,3,0,Solar PV,Non-Fossil,NPCC,NEWE,3,41.649444,-71.71,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58270,NENG,1,5,8537,58270_G_1,Massachusetts,Plymouth,23,0,Solar PV,Non-Fossil,NPCC,NEWE,23,41.798889,-70.743611,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58271,NENG,1,1,8538,58271_G_1,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.662222,-71.0425,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58272,NENG,1,2,8539,58272_G_1,Massachusetts,Hampshire,15,0,Solar PV,Non-Fossil,NPCC,NEWE,15,42.286944,-72.701389,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58275,NENG,1,4,8542,58275_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.219722,-71.878611,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58276,NENG,1,5,8543,58276_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.170278,-71.878611,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58279,NENG,1,5,8544,58279_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.219722,-71.878333,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58280,NENG,1,3,8545,58280_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.164722,-71.795,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58283,NENG,1,5,8546,58283_G_1,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.766389,-70.980833,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58362,NENG,QPMA,4,8615,58362_G_QPMA,Massachusetts,Plymouth,23,0,Solar PV,Non-Fossil,NPCC,NEWE,23,41.781944,-70.913333,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58385,NENG,NSMA,2,8635,58385_G_NSMA,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.166389,-71.645556,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58387,NENG,1,2,8637,58387_G_1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.441944,-71.722222,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58403,NENG,SO032,3,8662,58403_G_SO032,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.075,-71.703056,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58410,NENG,SO032,3,8668,58410_G_SO032,Massachusetts,Plymouth,23,0,Solar PV,Non-Fossil,NPCC,NEWE,23,42.111667,-70.709444,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58411,NENG,SO023,2,8669,58411_G_SO023,Massachusetts,Franklin,11,0,Solar PV,Non-Fossil,NPCC,NEWE,11,42.585,-72.293889,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58412,NENG,SO026,1,8670,58412_G_SO026,Massachusetts,Middlesex,17,0,Solar PV,Non-Fossil,NPCC,NEWE,17,42.428333,-71.435556,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58423,NENG,SO022,3,8676,58423_G_SO022,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.0525,-71.991667,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58534,NENG,1,4,8798,58534_G_1,Massachusetts,Middlesex,17,0,Solar PV,Non-Fossil,NPCC,NEWE,17,42.636389,-71.419444,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58541,NENG,1,2,8805,58541_G_1,Vermont,Windsor,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,43.79,-72.49,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58561,NENG,MSMA,2,8830,58561_G_MSMA,Massachusetts,Essex,9,0,Solar PV,Non-Fossil,NPCC,NEWE,9,42.833056,-70.991944,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58568,NENG,PV-3,3,8833,58568_G_PV-3,Massachusetts,Hampden,13,0,Solar PV,Non-Fossil,NPCC,NEWE,13,42.145278,-72.538333,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58583,NENG,FSS1,3,8843,58583_G_FSS1,Rhode Island,Providence,7,0,Solar PV,Non-Fossil,NPCC,NEWE,7,41.773056,-71.338889,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58586,NENG,1,2,8844,58586_G_1,Massachusetts,Plymouth,23,0,Solar PV,Non-Fossil,NPCC,NEWE,23,42.051111,-70.955833,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58650,NENG,PV1,3,8872,58650_G_PV1,Massachusetts,Worcester,27,0,Solar PV,Non-Fossil,NPCC,NEWE,27,42.278056,-72.053056,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58680,NENG,PV1,3,8878,58680_G_PV1,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.751667,-70.966944,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58682,NENG,PV1,6,8879,58682_G_PV1,Massachusetts,Bristol,5,0,Solar PV,Non-Fossil,NPCC,NEWE,5,41.676111,-70.996944,0,0,0,0,PV,SUN,0,0,0,4749
NENGREST,Solar,0.01,0,58749,NENG,TSMA,1,8895,58749_G_TSMA,Massachusetts,Plymouth,23,0,Solar PV,Non-Fossil,NPCC,NEWE,23,41.7875,-70.723333,0,0,0,0,PV,SUN,0,0,0,4749
