,RegionName,FuelType,FuelCostTotal,PLCO2RTA,ORISCode,DIVISIONCE,UNITID,Capacity,OBJECTID,UniqueID,StateName,CountyName,CountyCode,HeatRate,PlantType,FossilUnit,NERC,SUBRGN,FIPSCNTY,LAT,LON,PLNOXRTA,PLSO2RTA,PLN2ORTA,PLCH4RTA,PRMVR,FUELU1,pm.mmbtu,pm.mwh,generationCO2,g
9183,SPP_N,NaturalGas,62.01574133333333,605.88420327,56502,WNC,2,45.0,13346.0,56502_G_2,Kansas,Lyon,111,11044,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037336038,1406.0,4587.0
9184,SPP_N,NaturalGas,62.026971999999994,605.88420327,56502,WNC,3,47.0,13350.0,56502_G_3,Kansas,Lyon,111,11046,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037342799,1406.0,4587.0
9185,SPP_N,NaturalGas,62.02135666666667,605.88420327,56502,WNC,4,46.0,13348.0,56502_G_4,Kansas,Lyon,111,11045,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037339419,1406.0,4587.0
9186,SPP_N,NaturalGas,62.00451066666666,605.88420327,56502,WNC,5,161.0,13347.0,56502_G_5,Kansas,Lyon,111,11042,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037329277,1406.0,4587.0
9187,SPP_N,NaturalGas,62.09997133333333,605.88420327,56502,WNC,6,159.0,13352.0,56502_G_6,Kansas,Lyon,111,11059,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037386748,1406.0,4588.0
9188,SPP_N,NaturalGas,62.09997133333333,605.88420327,56502,WNC,7,160.0,13351.0,56502_G_7,Kansas,Lyon,111,11059,Combustion Turbine,Fossil,SPP,SPNO,111,38.445883,-96.065247,0.36468636000000004,0.00317513,0.00090718,0.011339750000000001,CT,NG,3.38e-06,0.037386748,1406.0,4588.0
9189,SPP_N,NaturalGas,92.11033367307697,546.5342197199999,1279,WNC,6,3.0,9580.0,1279_G_6,Kansas,Crawford,37,11151,Combustion Turbine,Fossil,SPP,SPNO,37,37.507709,-94.839318,6.691359680000001,0.66178781,0.00362872,0.02041155,IC,NG,3.38e-06,0.037697769,1343.0,849.0
9190,SPP_N,NaturalGas,92.17641587820516,546.5342197199999,1279,WNC,7,3.0,9577.0,1279_G_7,Kansas,Crawford,37,11159,Combustion Turbine,Fossil,SPP,SPNO,37,37.507709,-94.839318,6.691359680000001,0.66178781,0.00362872,0.02041155,IC,NG,3.38e-06,0.037724814,1343.0,849.0
9191,SPP_N,NaturalGas,92.20945698076927,546.5342197199999,1279,WNC,4,2.0,9579.0,1279_G_4,Kansas,Crawford,37,11163,Combustion Turbine,Fossil,SPP,SPNO,37,37.507709,-94.839318,6.691359680000001,0.66178781,0.00362872,0.02041155,IC,NG,3.38e-06,0.037738337,1343.0,850.0
9192,SPP_N,NaturalGas,92.58942966025646,546.5342197199999,1279,WNC,1,1.0,9578.0,1279_G_1,Kansas,Crawford,37,11209,Combustion Turbine,Fossil,SPP,SPNO,37,37.507709,-94.839318,6.691359680000001,0.66178781,0.00362872,0.02041155,IC,NG,3.38e-06,0.037893847,1343.0,851.0
9193,SPP_N,NaturalGas,123.74303100000002,888.96790791,1262,WNC,5,1.0,9530.0,1262_G_5,Kansas,Douglas,45,11244,Combustion Turbine,Fossil,SPP,SPNO,45,38.7897,-95.205,4.62162851,0.42773536999999995,0.00272154,0.01859719,IC,DFO,2.06e-06,0.023205986,1960.0,827.0
9194,SPP_N,NaturalGas,123.74303100000002,888.96790791,1262,WNC,6,1.0,9532.0,1262_G_6,Kansas,Douglas,45,11244,Combustion Turbine,Fossil,SPP,SPNO,45,38.7897,-95.205,4.62162851,0.42773536999999995,0.00272154,0.01859719,IC,DFO,2.06e-06,0.023205986,1960.0,827.0
9195,SPP_N,NaturalGas,93.39067639743595,308.4412,1265,WNC,1,1.0,9547.0,1265_G_1,Kansas,Osage,139,11306,Combustion Turbine,Fossil,SPP,SPNO,139,38.7633,-95.8528,4.9985618,0.0,0.00136077,0.00952539,IC,NG,3.38e-06,0.038221771,1346.0,832.0
9196,SPP_N,NaturalGas,93.39067639743595,308.4412,1265,WNC,3,1.0,9545.0,1265_G_3,Kansas,Osage,139,11306,Combustion Turbine,Fossil,SPP,SPNO,139,38.7633,-95.8528,4.9985618,0.0,0.00136077,0.00952539,IC,NG,3.38e-06,0.038221771,1346.0,832.0
9197,SPP_N,NaturalGas,93.39067639743595,308.4412,1265,WNC,4,1.0,9546.0,1265_G_4,Kansas,Osage,139,11306,Combustion Turbine,Fossil,SPP,SPNO,139,38.7633,-95.8528,4.9985618,0.0,0.00136077,0.00952539,IC,NG,3.38e-06,0.038221771,1346.0,832.0
9198,SPP_N,NaturalGas,93.39067639743595,308.4412,1265,WNC,5,1.0,9544.0,1265_G_5,Kansas,Osage,139,11306,Combustion Turbine,Fossil,SPP,SPNO,139,38.7633,-95.8528,4.9985618,0.0,0.00136077,0.00952539,IC,NG,3.38e-06,0.038221771,1346.0,832.0
9199,SPP_N,NaturalGas,93.96889569230774,81.10733508,7018,WNC,10,7.0,10957.0,7018_G_10,Kansas,Neosho,133,11376,Combustion Turbine,Fossil,SPP,SPNO,133,37.6376,-95.4704,1.77399049,0.11974776000000001,0.00045359,0.00317513,IC,NG,3.38e-06,0.038458418,1438.0,2751.0
9200,SPP_N,NaturalGas,93.91933403846159,81.10733508,7018,WNC,11,7.0,10958.0,7018_G_11,Kansas,Neosho,133,11370,Combustion Turbine,Fossil,SPP,SPNO,133,37.6376,-95.4704,1.77399049,0.11974776000000001,0.00045359,0.00317513,IC,NG,3.38e-06,0.038438134,1438.0,2751.0
9201,SPP_N,NaturalGas,93.91933403846159,81.10733508,7018,WNC,9,7.0,10956.0,7018_G_9,Kansas,Neosho,133,11370,Combustion Turbine,Fossil,SPP,SPNO,133,37.6376,-95.4704,1.77399049,0.11974776000000001,0.00045359,0.00317513,IC,NG,3.38e-06,0.038438134,1438.0,2751.0
9202,SPP_N,NaturalGas,30.36310108,1106.7065299699998,56151,WNC,GT1,98.0,13186.0,56151_G_GT1,Missouri,Cass,37,11537,Combustion Turbine,Fossil,SPP,SRMW,37,38.6803,-94.4824,0.5179997799999999,0.00544308,0.00181436,0.019957959999999997,CT,NG,3.38e-06,0.039002705,3176.0,4431.0
9203,SPP_N,NaturalGas,30.36310108,1106.7065299699998,56151,WNC,GT2,99.0,13185.0,56151_G_GT2,Missouri,Cass,37,11535,Combustion Turbine,Fossil,SPP,SRMW,37,38.6803,-94.4824,0.5179997799999999,0.00544308,0.00181436,0.019957959999999997,CT,NG,3.38e-06,0.038995943,3176.0,4431.0
9204,SPP_N,NaturalGas,30.36310108,1106.7065299699998,56151,WNC,GT3,100.0,13187.0,56151_G_GT3,Missouri,Cass,37,11533,Combustion Turbine,Fossil,SPP,SRMW,37,38.6803,-94.4824,0.5179997799999999,0.00544308,0.00181436,0.019957959999999997,CT,NG,3.38e-06,0.038989182,3176.0,4431.0
9205,SPP_N,NaturalGas,127.26471100000003,859.74537216,1329,WNC,2,1.0,9721.0,1329_G_2,Kansas,WASHINGTON,201,11564,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.023866419,2082.0,913.0
9206,SPP_N,NaturalGas,30.50049068,622.70740278,7903,WNC,MGS1,50.0,11327.0,7903_G_MGS1,Missouri,Greene,77,11589,Combustion Turbine,Fossil,SPP,SRMW,77,37.248431,-93.170839,0.56290519,0.00317513,0.00136077,0.01179334,CT,NG,3.38e-06,0.039178499,1428.0,3071.0
9207,SPP_N,NaturalGas,30.50049068,622.70740278,7903,WNC,MSG2,50.0,11328.0,7903_G_MSG2,Missouri,Greene,77,11590,Combustion Turbine,Fossil,SPP,SRMW,77,37.248431,-93.170839,0.56290519,0.00317513,0.00136077,0.01179334,CT,NG,3.38e-06,0.03918188,1428.0,3071.0
9208,SPP_N,NaturalGas,35.09070833333334,1229.7269418199999,1336,WNC,S5,53.0,9732.0,1336_G_S5,Kansas,Finney,55,11643,Combustion Turbine,Fossil,SPP,SPNO,55,37.9703,-100.8956,1.85200797,0.00635026,0.00226795,0.02358668,CT,NG,3.38e-06,0.039361055,566.0,925.0
9209,SPP_N,NaturalGas,128.15613625000003,859.74537216,1329,WNC,1,1.0,9720.0,1329_G_1,Kansas,WASHINGTON,201,11645,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.024033592,2082.0,914.0
9210,SPP_N,NaturalGas,129.28967700000004,859.74537216,1329,WNC,6,1.0,9718.0,1329_G_6,Kansas,WASHINGTON,201,11748,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.024246169,2082.0,915.0
9211,SPP_N,NaturalGas,129.45475575000003,859.74537216,1329,WNC,3,1.0,9717.0,1329_G_3,Kansas,WASHINGTON,201,11763,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.024277127,2082.0,916.0
9212,SPP_N,NaturalGas,129.47676625000003,1836.13141282,1314,WNC,5,3.0,9656.0,1314_G_5,Kansas,MIAMI,121,11765,Combustion Turbine,Fossil,SPP,SPNO,121,38.5042,-94.9775,33.82375271,3.2399933699999997,0.014968470000000001,0.07438876,IC,DFO,2.06e-06,0.024281254,5553.0,891.0
9213,SPP_N,NaturalGas,97.47125256410261,694.47486617,1259,WNC,1,1.0,9523.0,1259_G_1,Kansas,Clark,25,11800,Combustion Turbine,Fossil,SPP,SPNO,25,37.193787,-99.763073,15.58217727,1.33627614,0.00589667,0.030390530000000002,IC,NG,3.38e-06,0.039891819,1671.0,819.0
9214,SPP_N,NaturalGas,129.71888175000004,859.74537216,1329,WNC,5,0.0,9722.0,1329_G_5,Kansas,WASHINGTON,201,11787,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.024326659,2082.0,917.0
9215,SPP_N,NaturalGas,97.97512937820518,0.0,1233,WNC,4,147.0,9501.0,1233_B_4,Kansas,Ford,57,11861,O/G Steam,Fossil,SPP,SPNO,57,37.7328,-99.9497,0.0,0.0,0.0,0.0,ST,NG,3.38e-06,0.040098039,1455.0,792.0
9216,SPP_N,NaturalGas,711.8091227272729,699.71156272,1240,WNC,GT1,74.0,9507.0,1240_G_GT1,Kansas,Sedgwick,173,11845,Combustion Turbine,Fossil,SPP,SPNO,173,37.7903,-97.521667,1.15620091,0.00362872,0.00136077,0.01315411,CT,NG,3.38e-06,0.040043949,1572.0,798.0
9217,SPP_N,NaturalGas,711.9293100000002,699.71156272,1240,WNC,GT2,71.0,9510.0,1240_G_GT2,Kansas,Sedgwick,173,11847,Combustion Turbine,Fossil,SPP,SPNO,173,37.7903,-97.521667,1.15620091,0.00362872,0.00136077,0.01315411,CT,NG,3.38e-06,0.04005071,1572.0,798.0
9218,SPP_N,NaturalGas,711.8091227272729,699.71156272,1240,WNC,GT3,150.0,9511.0,1240_G_GT3,Kansas,Sedgwick,173,11845,Combustion Turbine,Fossil,SPP,SPNO,173,37.7903,-97.521667,1.15620091,0.00362872,0.00136077,0.01315411,CT,NG,3.38e-06,0.040043949,1572.0,798.0
9219,SPP_N,NaturalGas,130.54427550000003,,6579,WNC,7,1.0,10913.0,6579_G_7,Kansas,Stanton,187,11862,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024481448,2225.571429,2709.0
9220,SPP_N,NaturalGas,98.05773213461543,691.79868517,1230,WNC,1,60.0,9499.0,1230_B_1,Kansas,Seward,175,11871,O/G Steam,Fossil,SPP,SPNO,175,37.1611,-100.7619,1.21063171,0.00408231,0.00136077,0.011339750000000001,ST,NG,3.38e-06,0.040131846,1476.0,790.0
9221,SPP_N,NaturalGas,64.31344552380959,866.69618532,2131,WNC,3,2.0,10037.0,2131_G_3,Missouri,LAFAYETTE,107,11868,Combustion Turbine,Fossil,SERC,SPNO,107,39.073315,-93.714748,5.18997678,0.0045359,0.00181436,0.01632924,CT,NG,3.38e-06,0.040121704,1782.0,1489.0
9222,SPP_N,NaturalGas,131.23760625000003,,6579,WNC,4,0.0,10914.0,6579_G_4,Kansas,Stanton,187,11925,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024611471,2225.571429,2710.0
9223,SPP_N,NaturalGas,98.64421170512826,,6579,WNC,8,1.0,10911.0,6579_G_8,Kansas,Stanton,187,11942,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,NG,3.38e-06,0.040371873,2225.571429,2710.0
9224,SPP_N,NaturalGas,131.1605695,,6579,WNC,IC6,1.0,10910.0,6579_G_IC6,Kansas,Stanton,187,11918,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024597024,2225.571429,2710.0
9225,SPP_N,NaturalGas,31.53091266,681.71311152,6223,WNC,1,85.0,10888.0,6223_G_1,Missouri,Jasper,97,11990,Combustion Turbine,Fossil,SPP,SRMW,97,37.1385,-94.1041,0.54022569,0.00362872,0.00136077,0.01270052,GT,NG,3.38e-06,0.040534145,1459.0,2644.0
9226,SPP_N,NaturalGas,31.53091266,681.71311152,6223,WNC,2,84.0,10887.0,6223_G_2,Missouri,Jasper,97,11990,Combustion Turbine,Fossil,SPP,SRMW,97,37.1385,-94.1041,0.54022569,0.00362872,0.00136077,0.01270052,GT,NG,3.38e-06,0.040534145,1459.0,2644.0
9227,SPP_N,NaturalGas,31.53091266,681.71311152,6223,WNC,3,49.0,10886.0,6223_G_3,Missouri,Jasper,97,11990,Combustion Turbine,Fossil,SPP,SRMW,97,37.1385,-94.1041,0.54022569,0.00362872,0.00136077,0.01270052,CT,NG,3.38e-06,0.040534145,1459.0,2644.0
9228,SPP_N,NaturalGas,31.53091266,681.71311152,6223,WNC,4,49.0,10885.0,6223_G_4,Missouri,Jasper,97,11990,Combustion Turbine,Fossil,SPP,SRMW,97,37.1385,-94.1041,0.54022569,0.00362872,0.00136077,0.01270052,CT,NG,3.38e-06,0.040534145,1459.0,2644.0
9229,SPP_N,NaturalGas,131.798874,,6579,WNC,1,1.0,10912.0,6579_G_1,Kansas,Stanton,187,11976,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024716728,2225.571429,2711.0
9230,SPP_N,NaturalGas,131.8208845,,6579,WNC,2,1.0,10915.0,6579_G_2,Kansas,Stanton,187,11978,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024720855,2225.571429,2711.0
9231,SPP_N,NaturalGas,132.84437275000002,,6579,WNC,5,0.0,10909.0,6579_G_5,Kansas,Stanton,187,12071,Combustion Turbine,Fossil,SPP,SPNO,187,37.5757,-101.625,,,,,IC,DFO,2.06e-06,0.024912794,2225.571429,2712.0
9232,SPP_N,NaturalGas,133.86786100000003,859.74537216,1329,WNC,IC4,2.0,9719.0,1329_G_IC4,Kansas,WASHINGTON,201,12164,Combustion Turbine,Fossil,SPP,SPNO,201,39.8189,-97.0556,7.3526939,0.69217834,0.00362872,0.02177232,IC,DFO,2.06e-06,0.025104732,2082.0,918.0
9233,SPP_N,NaturalGas,742.2165027272729,699.71156272,1240,WNC,2,384.0,9509.0,1240_B_2,Kansas,Sedgwick,173,12351,O/G Steam,Fossil,SPP,SPNO,173,37.7903,-97.521667,1.15620091,0.00362872,0.00136077,0.01315411,ST,NG,3.38e-06,0.041754564,1572.0,799.0
9234,SPP_N,NaturalGas,32.64114000000001,756.2501954500001,55651,WSC-NL,CT01,72.0,12988.0,55651_G_CT01,Oklahoma,Logan,83,12420,Combustion Turbine,Fossil,SPP,SPSO,83,35.7422,-97.655,0.13380904999999998,0.00362872,0.00136077,0.014061289999999999,CT,NG,3.38e-06,0.04198783,1543.0,4253.0
9235,SPP_N,NaturalGas,32.64114000000001,756.2501954500001,55651,WSC-NL,CT02,70.0,12986.0,55651_G_CT02,Oklahoma,Logan,83,12420,Combustion Turbine,Fossil,SPP,SPSO,83,35.7422,-97.655,0.13380904999999998,0.00362872,0.00136077,0.014061289999999999,CT,NG,3.38e-06,0.04198783,1543.0,4253.0
9236,SPP_N,NaturalGas,32.64114000000001,756.2501954500001,55651,WSC-NL,CT03,67.0,12985.0,55651_G_CT03,Oklahoma,Logan,83,12420,Combustion Turbine,Fossil,SPP,SPSO,83,35.7422,-97.655,0.13380904999999998,0.00362872,0.00136077,0.014061289999999999,CT,NG,3.38e-06,0.04198783,1543.0,4253.0
9237,SPP_N,NaturalGas,32.64114000000001,756.2501954500001,55651,WSC-NL,CT04,69.0,12987.0,55651_G_CT04,Oklahoma,Logan,83,12420,Combustion Turbine,Fossil,SPP,SPSO,83,35.7422,-97.655,0.13380904999999998,0.00362872,0.00136077,0.014061289999999999,CT,NG,3.38e-06,0.04198783,1543.0,4253.0
9238,SPP_N,NaturalGas,102.71652759615391,665.99077494,1307,WNC,6,3.0,9637.0,1307_G_6,Kansas,OTTAWA,143,12435,Combustion Turbine,Fossil,SPP,SPNO,143,39.1194,-97.7086,14.25814806,0.12383007000000001,0.00136077,0.01315411,IC,NG,3.38e-06,0.04203854,1661.0,877.0
9239,SPP_N,NaturalGas,102.83217145512825,665.99077494,1307,WNC,3,1.0,9635.0,1307_G_3,Kansas,OTTAWA,143,12449,Combustion Turbine,Fossil,SPP,SPNO,143,39.1194,-97.7086,14.25814806,0.12383007000000001,0.00136077,0.01315411,IC,NG,3.38e-06,0.042085869,1661.0,878.0
9240,SPP_N,NaturalGas,102.79913035256416,665.99077494,1307,WNC,5,2.0,9638.0,1307_G_5,Kansas,OTTAWA,143,12445,Combustion Turbine,Fossil,SPP,SPNO,143,39.1194,-97.7086,14.25814806,0.12383007000000001,0.00136077,0.01315411,IC,NG,3.38e-06,0.042072346,1661.0,878.0
9241,SPP_N,NaturalGas,102.95607558974365,694.47486617,1259,WNC,2,1.0,9524.0,1259_G_2,Kansas,Clark,25,12464,Combustion Turbine,Fossil,SPP,SPNO,25,37.193787,-99.763073,15.58217727,1.33627614,0.00589667,0.030390530000000002,IC,NG,3.38e-06,0.042136579,1671.0,820.0
9242,SPP_N,NaturalGas,103.27822633974364,665.99077494,1307,WNC,2,0.0,9636.0,1307_G_2,Kansas,OTTAWA,143,12503,Combustion Turbine,Fossil,SPP,SPNO,143,39.1194,-97.7086,14.25814806,0.12383007000000001,0.00136077,0.01315411,IC,NG,3.38e-06,0.042268425,1661.0,879.0
9243,SPP_N,NaturalGas,103.27822633974364,665.99077494,1307,WNC,4,0.0,9634.0,1307_G_4,Kansas,OTTAWA,143,12503,Combustion Turbine,Fossil,SPP,SPNO,143,39.1194,-97.7086,14.25814806,0.12383007000000001,0.00136077,0.01315411,IC,NG,3.38e-06,0.042268425,1661.0,879.0
9244,SPP_N,NaturalGas,103.54255516025647,697.25310492,1268,WNC,7,2.0,9552.0,1268_G_7,Kansas,Neosho,133,12535,Combustion Turbine,Fossil,SPP,SPNO,133,37.6953,-95.4586,0.5461223599999999,0.00408231,0.00136077,0.01179334,CT,NG,3.38e-06,0.042376606,1922.0,835.0
9245,SPP_N,NaturalGas,37.86951388888889,1229.7269418199999,1336,WNC,S4,51.0,9731.0,1336_G_S4,Kansas,Finney,55,12565,Combustion Turbine,Fossil,SPP,SPNO,55,37.9703,-100.8956,1.85200797,0.00635026,0.00226795,0.02358668,CT,NG,3.38e-06,0.042478026,566.0,926.0
9246,SPP_N,NaturalGas,33.78204958333333,393.60861917,7296,WNC,1,96.0,11058.0,7296_G_1,Missouri,Jasper,97,12565,Combustion Turbine,Fossil,SPP,SPNO,97,37.0659,-94.614,0.04898772,0.00181436,0.00090718,0.00725744,GT,NG,3.38e-06,0.042478026,915.0,2827.0
9247,SPP_N,NaturalGas,103.65819901923082,,1308,WNC,6,2.0,9641.0,1308_G_6,Kansas,Sumner,191,12549,Combustion Turbine,Fossil,SPP,SPNO,191,37.472448,-97.246749,,,,,IC,NG,3.38e-06,0.042423935,2170.06383,882.0
9248,SPP_N,NaturalGas,138.78720775000002,2119.9308824799996,1287,WNC,6,1.0,9597.0,1287_G_6,Kansas,Jackson,85,12611,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.026027276,2170.06383,856.0
9249,SPP_N,NaturalGas,49.09013375000001,1356.71399822,1248,WNC,4,162.0,9519.0,1248_B_4,Kansas,Reno,155,12635,O/G Steam,Fossil,SPP,SPNO,155,38.0906,-97.874722,8.26622416,0.22271269,0.00317513,0.02902976,ST,NG,3.38e-06,0.042714672,1456.0,807.0
9250,SPP_N,NaturalGas,104.26119914102568,697.25310492,1268,WNC,8,2.0,9554.0,1268_G_8,Kansas,Neosho,133,12622,Combustion Turbine,Fossil,SPP,SPNO,133,37.6953,-95.4586,0.5461223599999999,0.00408231,0.00136077,0.01179334,CT,NG,3.38e-06,0.042670723,1922.0,836.0
9251,SPP_N,NaturalGas,138.91927075000004,2119.9308824799996,1287,WNC,10,2.0,9600.0,1287_G_10,Kansas,Jackson,85,12623,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.026052042,2170.06383,857.0
9252,SPP_N,NaturalGas,139.02932325000003,2119.9308824799996,1287,WNC,11,2.0,9598.0,1287_G_11,Kansas,Jackson,85,12633,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.02607268,2170.06383,857.0
9253,SPP_N,NaturalGas,104.27771969230774,2119.9308824799996,1287,WNC,12,3.0,9601.0,1287_G_12,Kansas,Jackson,85,12624,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,NG,3.38e-06,0.042677485,2170.06383,857.0
9254,SPP_N,NaturalGas,104.27771969230774,2119.9308824799996,1287,WNC,13,3.0,9602.0,1287_G_13,Kansas,Jackson,85,12624,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,NG,3.38e-06,0.042677485,2170.06383,857.0
9255,SPP_N,NaturalGas,139.02932325000003,2119.9308824799996,1287,WNC,7,2.0,9599.0,1287_G_7,Kansas,Jackson,85,12633,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.02607268,2170.06383,857.0
9256,SPP_N,NaturalGas,139.04032850000004,2119.9308824799996,1287,WNC,8,4.0,9604.0,1287_G_8,Kansas,Jackson,85,12634,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.026074744,2170.06383,857.0
9257,SPP_N,NaturalGas,138.91927075000004,2119.9308824799996,1287,WNC,9,2.0,9603.0,1287_G_9,Kansas,Jackson,85,12623,Combustion Turbine,Fossil,SPP,SPNO,85,39.4735,-95.73155,35.96787264,0.27351476999999996,0.00408231,0.03447284,IC,DFO,2.06e-06,0.026052042,2170.06383,857.0
9258,SPP_N,NaturalGas,104.96332257051287,,1308,WNC,3,1.0,9639.0,1308_G_3,Kansas,Sumner,191,12707,Combustion Turbine,Fossil,SPP,SPNO,191,37.472448,-97.246749,,,,,IC,NG,3.38e-06,0.04295808,2170.06383,883.0
9259,SPP_N,NaturalGas,104.96332257051287,,1308,WNC,4,1.0,9640.0,1308_G_4,Kansas,Sumner,191,12707,Combustion Turbine,Fossil,SPP,SPNO,191,37.472448,-97.246749,,,,,IC,NG,3.38e-06,0.04295808,2170.06383,883.0
9260,SPP_N,NaturalGas,36.480111111111114,1229.7269418199999,1336,WNC,S-2,96.0,1057.0,1336_B_S-2,Kansas,Finney,55,12104,O/G Steam,Fossil,SPP,SPNO,55,37.9703,-100.8956,1.85200797,0.00635026,0.00226795,0.02358668,ST,NG,3.38e-06,0.04091954,566.0,927.0
9261,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,1,1.0,9623.0,1300_G_1,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9262,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,2,1.0,9625.0,1300_G_2,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9263,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,4,1.0,9626.0,1300_G_4,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9264,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,5,1.0,9622.0,1300_G_5,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9265,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,6,2.0,9621.0,1300_G_6,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9266,SPP_N,NaturalGas,105.51676103846158,543.7591560999999,1300,WNC,7,3.0,9624.0,1300_G_7,Kansas,LINCOLN,105,12774,Combustion Turbine,Fossil,SPP,SPNO,105,39.0408,-98.1472,3.09756611,1.09541985,0.004989489999999999,0.026761809999999997,IC,NG,3.38e-06,0.043184584,1190.0,871.0
9267,SPP_N,NaturalGas,39.21099325000001,428.35724189,1239,WNC,40,54.0,1047.0,1239_B_40,Kansas,Cherokee,21,13299,O/G Steam,Fossil,SPP,SPNO,21,37.072616,-94.698704,0.17962164,0.00226795,0.00090718,0.007711030000000001,ST,NG,3.38e-06,0.044959432,1421.0,797.0
9268,SPP_N,NaturalGas,105.51676103846158,0.0,1261,WNC,1,1.0,9526.0,1261_G_1,Kansas,Butler,15,12774,Combustion Turbine,Fossil,SPP,SPNO,15,37.678454,-96.97193,0.0,0.0,0.0,0.0,IC,NG,3.38e-06,0.043184584,2170.06383,824.0
